ID,Day,Weather,Wind Speed,Cloud Cover,Active Number,Average Radius,Air Density,Average Elevation,Dew Point,Turbine Sweep Area,Average Active Time,Temperature,Relative Humidity,Viscosity,Pressure,Pitch,Hindrance,Power Coefficient,Average Turbine Efficiency,Obtained Electricity
train_06082,Saturday,windy,22.51,,3.0,46.14,1.547,20.28,9.9,,23.0,22.3,19.0,188.1,29.86,1.0,Yes,0.33,33.0,1234.205
train_06083,Friday,windy,19.97,19.7,3.0,,,,11.499999999999998,5892.594336,24.0,19.9,29.0,333.49999999999994,44.39,8.0,Yes,2.4,30.0,560.088
train_06084,Tuesday,windy,16.96,21.57,4.0,,1.656,10.49,15.299999999999999,,23.0,24.9,26.0,397.79999999999995,27.83,,No,3.15,35.0,916.533
train_06085,Tuesday,,7.17,25.78,5.0,35.89,2.025,8.87,17.8,4044.6091940000006,20.0,20.2,88.0,1566.4,29.26,9.0,No,3.06,34.0,822.146
train_06086,Sunday,windy,,10.63,8.0,41.59,1.661,7.26,6.300000000000001,5431.346234000001,23.0,21.5,,,27.73,10.0,Yes,3.0,30.0,1958.243
train_06087,,,13.28,95.47,6.0,48.71,1.43,27.1,15.899999999999999,7450.165274,17.0,20.9,75.0,1192.5,20.32,3.0,Yes,1.1099999999999999,37.0,1542.344
train_06088,Thrusday,windy,22.48,21.93,3.0,39.28,1.641,5.38,8.4,,23.0,22.0,16.0,134.4,29.47,6.0,Yes,,32.0,655.447
train_06089,,haze,5.84,28.11,9.0,47.92,,20.92,12.600000000000001,7210.464896000001,21.0,18.6,70.0,882.0000000000001,42.25,11.0,Yes,,33.0,1961.361
train_06090,Tuesday,windy,21.35,40.24,4.0,49.19,1.548,21.37,4.300000000000001,7597.720154,24.0,19.5,12.0,51.60000000000001,39.1,5.0,Yes,1.5,30.0,1462.599
train_06091,Thrusday,overcast,11.99,64.65,11.0,48.75,1.309,30.65,16.0,7462.406250000001,19.0,25.6,26.0,416.0,24.05,4.0,Yes,1.52,38.0,2897.228
train_06092,Thrusday,clear,12.53,2.03,3.0,36.31,1.256,12.79,3.5,4139.826554000001,21.0,20.3,8.0,28.0,22.86,8.0,No,2.8,35.0,724.638
train_06093,Tuesday,rainy,12.01,93.47,,,,3.31,14.0,5135.135904,20.0,24.8,46.0,644.0,22.09,5.0,Yes,1.7000000000000002,34.0,572.479
train_06094,Thrusday,clear,11.19,9.03,7.0,35.22,1.302,3.12,4.300000000000001,3895.007976,24.0,22.7,4.0,17.200000000000003,22.37,2.0,,0.66,33.0,966.828
train_06095,Tuesday,haze,6.17,25.06,7.0,37.68,,4.84,14.6,4458.116736,23.0,20.2,72.0,1051.2,22.56,5.0,Yes,1.85,37.0,1144.334
train_06096,Saturday,,28.98,12.07,8.0,47.96,1.652,30.67,12.9,7222.507424,23.0,21.3,29.0,374.1,26.22,11.0,Yes,5.0600000000000005,46.0,7398.794
train_06097,Friday,rainy,9.7,,4.0,49.48,1.536,25.06,17.8,7687.569055999999,18.0,23.8,70.0,,,11.0,,3.6300000000000003,33.0,669.465
train_06098,Friday,rainy,9.47,85.16,3.0,38.62,1.722,14.91,17.9,4683.323816,19.0,22.9,75.0,1342.5,27.51,2.0,Yes,,31.0,404.943
train_06099,Tuesday,windy,19.69,28.84,6.0,49.81,1.795,26.51,13.3,7790.453354,23.0,22.5,27.0,359.1,28.06,,,1.92,32.0,3091.786
train_06100,Saturday,,13.1,,5.0,,1.585,28.86,13.999999999999998,7631.738599999999,20.0,23.4,53.0,741.9999999999999,26.02,9.0,Yes,3.2399999999999998,36.0,1743.26
train_06101,Saturday,,8.57,,,39.24,1.965,7.99,19.3,4834.901664000001,24.0,21.3,90.0,1737.0,27.38,8.0,No,2.96,37.0,3407.284
train_06102,Sunday,cloudy,13.99,87.57,,42.87,1.472,13.36,,5770.807865999999,23.0,26.0,23.0,349.59999999999997,29.56,,No,2.66,38.0,559.889
train_06103,Thrusday,haze,10.56,21.17,9.0,,1.948,8.12,17.1,4570.02665,21.0,21.5,78.0,1333.8000000000002,25.77,2.0,,0.76,38.0,2283.608
train_06104,Tuesday,clear,,5.28,8.0,35.28,1.457,17.53,3.6000000000000014,3908.2901760000004,24.0,22.8,2.0,7.200000000000003,28.81,3.0,No,,30.0,1828.993
train_06105,Monday,windy,24.29,27.87,6.0,42.21,1.547,3.55,6.1,5594.488074,24.0,,21.0,128.1,36.26,4.0,No,1.48,37.0,1444.603
train_06106,Wednesday,cloudy,13.23,89.33,6.0,43.61,1.386,15.25,,5971.752794000001,21.0,24.1,23.0,305.90000000000003,,5.0,Yes,1.7000000000000002,34.0,890.754
train_06107,Sunday,overcast,9.81,39.25,12.0,,1.566,14.37,,5013.957024,24.0,36.7,40.0,988.0000000000001,11.67,9.0,No,3.2399999999999998,36.0,1930.323
train_06108,Sunday,windy,26.94,13.46,6.0,45.18,1.722,26.56,3.4000000000000004,6409.469736000001,22.0,17.0,16.0,54.400000000000006,35.96,7.0,Yes,2.94,42.0,3979.064
train_06109,Tuesday,haze,11.93,31.58,15.0,37.06,2.335,15.3,14.2,4312.6129040000005,20.0,18.4,79.0,1121.8,37.95,8.0,No,2.8,35.0,4703.141
train_06110,Friday,clear,10.91,3.3,4.0,38.69,1.134,8.38,11.399999999999999,4700.316554,22.0,29.0,6.0,68.39999999999999,26.19,10.0,Yes,3.5999999999999996,36.0,609.144
train_06111,Tuesday,rainy,14.48,93.42,7.0,44.3,1.53,3.58,9.999999999999998,6162.2186,19.0,18.4,58.0,579.9999999999999,31.73,11.0,Yes,4.29,39.0,848.593
train_06112,Friday,cloudy,9.64,83.67,5.0,,1.334,12.92,,6234.763904000001,22.0,22.6,20.0,212.00000000000003,21.42,2.0,Yes,0.62,31.0,452.167
train_06113,Wednesday,overcast,8.41,62.98,13.0,40.35,1.328,5.81,23.7,,19.0,,34.0,805.8,12.13,9.0,Yes,,35.0,899.876
train_06114,Saturday,clear,,3.91,5.0,,1.49,19.11,0.5,6486.305850000002,,20.1,,0.5,,5.0,Yes,,31.0,370.133
train_06115,Tuesday,haze,3.93,26.75,7.0,35.91,,16.4,13.799999999999999,4049.118233999999,20.0,19.4,72.0,993.5999999999999,35.17,6.0,Yes,2.0999999999999996,35.0,1239.518
train_06116,Wednesday,windy,15.03,44.07,4.0,47.7,1.518,,8.7,7144.410600000001,23.0,17.9,27.0,,39.18,1.0,Yes,0.32,32.0,1112.532
train_06117,Monday,rainy,16.46,83.17,8.0,36.1,1.693,16.39,15.2,4092.0794000000005,17.0,24.2,55.0,836.0,26.1,10.0,Yes,3.9000000000000004,39.0,2412.463
train_06118,Sunday,windy,,17.61,6.0,41.31,,,8.1,5358.460554,23.0,19.7,21.0,170.1,42.03,9.0,Yes,3.69,41.0,1567.751
train_06119,Sunday,haze,6.49,22.7,10.0,38.78,2.327,14.31,15.700000000000001,4722.209576,,20.1,78.0,1224.6000000000001,20.23,9.0,No,3.5100000000000002,39.0,2436.794
train_06120,Monday,windy,,12.94,4.0,35.93,,13.99,7.800000000000001,4053.629786,23.0,,12.0,93.60000000000001,29.36,5.0,Yes,1.6,32.0,1061.181
train_06121,Friday,haze,10.67,12.31,13.0,49.63,1.947,25.45,17.6,7734.249866,22.0,18.8,94.0,1654.4,37.53,1.0,Yes,0.38,38.0,4677.71
train_06122,Tuesday,cloudy,11.86,80.91,5.0,46.99,,32.34,,6933.308714000002,,18.9,22.0,169.39999999999998,30.87,11.0,Yes,4.18,38.0,1718.562
train_06123,Thrusday,rainy,10.29,83.57,3.0,36.04,1.71,12.78,11.400000000000002,4078.4882239999997,20.0,21.6,49.0,558.6000000000001,23.13,8.0,Yes,2.88,36.0,494.812
train_06124,Wednesday,windy,19.47,40.97,5.0,45.02,,,13.1,6364.153256000001,23.0,23.5,24.0,314.4,22.07,,No,3.3,30.0,3990.758
train_06125,Tuesday,clear,12.71,7.97,4.0,36.06,1.48,8.27,1.8999999999999986,4083.0161040000007,,21.5,1.0,1.8999999999999986,20.54,11.0,,3.6300000000000003,,912.052
train_06126,Monday,clear,16.69,1.12,6.0,37.17,1.118,10.21,6.300000000000001,4338.251946,24.0,25.5,2.0,12.600000000000001,27.21,9.0,,2.88,32.0,1511.289
train_06127,Wednesday,haze,,19.47,10.0,35.9,2.067,14.23,17.8,4046.8633999999997,18.0,20.8,85.0,1513.0,20.79,2.0,Yes,0.74,37.0,2086.741
train_06128,Saturday,clear,6.77,3.81,4.0,38.89,1.104,11.26,10.399999999999999,4749.036794000001,22.0,,8.0,83.19999999999999,23.85,6.0,Yes,1.92,32.0,382.503
train_06129,Wednesday,rainy,9.55,89.84,8.0,36.94,1.971,7.57,16.4,4284.729703999999,20.0,23.8,63.0,1033.1999999999998,26.99,,Yes,3.52,32.0,918.288
train_06130,Tuesday,cloudy,9.45,83.09,7.0,36.53,1.522,16.82,9.000000000000002,4190.144426000001,24.0,24.6,11.0,99.00000000000001,29.97,11.0,,3.3,30.0,1060.293
train_06131,Tuesday,haze,3.8,10.67,,40.55,2.292,1.99,15.400000000000002,5163.10985,,20.6,74.0,,21.8,1.0,Yes,0.38,38.0,697.793
train_06132,Saturday,rainy,16.37,86.72,4.0,44.33,1.597,11.86,14.6,6170.567546,18.0,20.0,73.0,1065.8,28.47,6.0,Yes,2.34,39.0,784.581
train_06133,Saturday,haze,2.09,23.56,12.0,41.17,2.341,16.21,17.299999999999997,5322.202346000001,21.0,19.9,87.0,1505.0999999999997,36.96,2.0,Yes,0.62,,887.435
train_06134,Saturday,cloudy,13.85,,8.0,42.62,1.31,4.26,5.0,5703.698215999999,21.0,20.2,,60.0,,7.0,Yes,2.66,38.0,802.69
train_06135,Wednesday,clear,10.25,,4.0,,1.256,21.33,4.5,7174.397599999998,22.0,21.7,7.0,,20.24,9.0,,2.6999999999999997,30.0,888.312
train_06136,Sunday,windy,20.28,43.95,4.0,48.07,1.728,18.06,,7255.676186000001,23.0,18.2,10.0,21.999999999999993,40.41,3.0,No,1.02,34.0,1464.678
train_06137,Sunday,overcast,8.78,,13.0,47.11,,20.15,19.0,6968.7655939999995,24.0,31.8,36.0,684.0,10.66,9.0,No,3.42,,2228.138
train_06138,Monday,rainy,16.92,,8.0,40.06,1.953,11.52,14.499999999999998,,18.0,19.9,73.0,1058.4999999999998,38.94,11.0,Yes,3.41,31.0,1635.563
train_06139,Friday,windy,15.46,12.54,7.0,49.62,1.672,18.56,0.9000000000000021,7731.133416,24.0,17.3,9.0,8.10000000000002,41.82,6.0,No,1.98,33.0,1908.881
train_06140,Monday,rainy,15.9,95.76,8.0,,1.855,24.9,13.8,7690.676714000001,16.0,21.0,64.0,883.2,20.54,9.0,Yes,3.15,35.0,2441.232
train_06141,Wednesday,rainy,16.58,91.18,8.0,47.83,1.99,20.85,11.8,7183.405946000001,19.0,23.0,,519.2,22.42,,,4.07,37.0,2881.683
train_06142,,clear,14.85,8.34,,45.59,1.279,33.04,7.800000000000001,6526.327034000001,24.0,24.2,9.0,70.2,20.95,1.0,Yes,0.32,32.0,3656.702
train_06143,Sunday,overcast,8.95,45.4,15.0,45.55,,35.57,,6514.879849999999,19.0,34.8,29.0,765.5999999999999,,10.0,No,3.7,37.0,3910.269
train_06144,Thrusday,rainy,,,6.0,,1.793,3.74,,4266.191144,16.0,24.4,50.0,719.9999999999999,22.55,7.0,No,2.73,39.0,801.561
train_06145,Tuesday,overcast,9.34,38.0,8.0,46.32,1.504,19.72,18.9,6737.003136000001,23.0,28.5,26.0,,25.01,10.0,No,3.5999999999999996,36.0,1279.29
train_06146,Monday,windy,15.61,25.2,8.0,49.1,1.569,27.58,6.899999999999999,,24.0,19.7,18.0,124.19999999999997,34.9,4.0,No,1.56,39.0,3955.536
train_06147,Sunday,cloudy,9.52,80.7,,41.8,1.339,,,5486.3336,19.0,22.6,,159.80000000000004,27.78,3.0,No,1.0499999999999998,35.0,341.632
train_06148,Wednesday,rainy,,85.28,7.0,46.3,1.536,18.38,,6731.1866,18.0,22.0,50.0,600.0,27.18,10.0,No,3.7,37.0,926.377
train_06149,Wednesday,haze,9.47,25.23,15.0,,2.151,18.33,14.7,6650.018856000001,22.0,20.5,71.0,1043.7,,2.0,,0.72,36.0,3758.305
train_06150,Thrusday,clear,,3.15,7.0,41.48,1.299,4.19,10.600000000000001,5402.653855999999,22.0,28.6,5.0,53.00000000000001,29.92,1.0,No,0.31,31.0,1018.419
train_06151,Monday,overcast,5.99,68.5,12.0,43.08,1.486,9.15,16.4,5827.483295999999,20.0,29.2,36.0,590.4,28.09,6.0,No,2.2199999999999998,37.0,805.879
train_06152,Friday,cloudy,8.21,83.87,6.0,41.2,1.428,10.27,,5329.961600000001,24.0,21.6,11.0,,22.47,9.0,,2.88,32.0,513.317
train_06153,Wednesday,windy,,36.09,5.0,49.87,1.661,33.42,3.0999999999999996,7809.233066,24.0,17.5,14.0,,41.03,4.0,Yes,1.4,35.0,3720.927
train_06154,Thrusday,cloudy,13.59,95.47,5.0,37.64,1.436,10.62,,4448.656544,20.0,20.1,15.0,91.50000000000003,20.93,4.0,,,38.0,721.36
train_06155,Monday,overcast,11.64,60.52,,43.72,1.484,,24.1,6001.916576,,36.1,40.0,964.0,12.53,9.0,Yes,2.79,31.0,289.973
train_06156,Sunday,rainy,8.83,94.06,4.0,43.35,,10.58,17.0,,18.0,22.6,72.0,1224.0,26.37,8.0,Yes,3.12,39.0,406.408
train_06157,Friday,overcast,11.86,44.65,12.0,38.74,1.351,14.76,22.9,4712.473064000001,21.0,34.9,,916.0,16.3,4.0,Yes,1.28,32.0,1644.074
train_06158,Tuesday,rainy,15.03,85.23,8.0,40.32,1.762,1.32,16.9,5104.705536,16.0,22.9,70.0,1183.0,26.91,5.0,,1.7000000000000002,34.0,781.066
train_06159,Tuesday,rainy,11.41,95.56,4.0,37.87,1.985,2.08,7.600000000000001,4503.189866,18.0,18.6,45.0,342.00000000000006,41.1,1.0,Yes,0.35,35.0,401.964
train_06160,Friday,clear,15.39,8.3,6.0,49.16,1.188,28.47,3.700000000000003,7588.455584,22.0,,9.0,,24.71,5.0,No,1.6,32.0,2899.258
train_06161,Monday,haze,10.38,,15.0,45.79,2.28,35.14,14.399999999999999,6583.713674,20.0,20.2,71.0,1022.3999999999999,26.61,7.0,No,2.31,33.0,11879.163
train_06162,Monday,rainy,11.05,87.26,7.0,37.39,1.62,9.81,11.099999999999998,4389.7579940000005,20.0,20.9,51.0,566.0999999999999,29.29,,Yes,1.56,39.0,1044.059
train_06163,Wednesday,overcast,7.18,41.24,15.0,37.01,1.349,7.22,25.199999999999996,4300.9839139999995,,,21.0,529.1999999999999,10.34,11.0,No,3.41,31.0,994.175
train_06164,Sunday,rainy,12.29,81.21,5.0,42.68,1.654,4.77,12.999999999999998,5719.768736,16.0,24.4,43.0,558.9999999999999,21.25,11.0,No,4.18,,494.977
train_06165,Sunday,windy,22.02,36.42,,38.6,1.708,6.85,3.1000000000000014,4678.4744,24.0,17.1,15.0,46.50000000000002,38.37,10.0,No,3.5999999999999996,36.0,1414.169
train_06166,Monday,rainy,11.82,,6.0,49.88,1.735,32.06,18.5,7812.365216000002,19.0,24.7,69.0,1276.5,29.39,1.0,No,0.32,32.0,2096.321
train_06167,Thrusday,clear,7.66,7.74,3.0,44.0,1.486,4.5,10.399999999999999,6079.04,22.0,26.4,10.0,,25.78,6.0,Yes,1.92,32.0,295.923
train_06168,Monday,clear,8.98,4.91,8.0,46.08,,26.88,5.699999999999999,,21.0,22.9,7.0,39.89999999999999,20.16,,Yes,1.48,37.0,2506.529
train_06169,Tuesday,,9.19,37.37,14.0,48.53,,,15.899999999999999,7395.205226000001,,27.9,20.0,318.0,26.19,4.0,No,1.4,35.0,2779.48
train_06170,Saturday,windy,28.68,22.99,5.0,48.63,1.763,25.4,8.400000000000002,,24.0,23.6,12.0,,28.38,3.0,,1.29,43.0,3344.388
train_06171,Monday,cloudy,14.96,72.14,3.0,40.51,1.441,16.92,10.399999999999999,5152.928714,22.0,24.4,15.0,155.99999999999997,21.75,1.0,Yes,0.31,31.0,571.595
train_06172,,cloudy,11.06,,8.0,47.28,1.458,29.07,10.200000000000001,,21.0,22.6,19.0,193.8,22.8,3.0,,0.99,33.0,1965.932
train_06173,Sunday,,9.44,42.55,10.0,42.97,1.477,4.86,14.999999999999998,5797.761626,22.0,25.4,24.0,359.99999999999994,24.97,11.0,No,3.8499999999999996,35.0,808.552
train_06174,Tuesday,clear,,8.0,,41.52,1.107,9.53,,5413.078656000001,23.0,29.8,5.0,59.0,29.97,7.0,Yes,2.73,39.0,355.571
train_06175,Wednesday,haze,,21.2,3.0,48.7,2.109,34.82,22.2,,18.0,23.4,94.0,2086.7999999999997,20.21,4.0,No,1.4,,2561.424
train_06176,Monday,clear,6.5,6.46,4.0,,1.23,,9.5,4793.099786,22.0,26.3,8.0,76.0,22.09,,No,0.68,34.0,329.466
train_06177,Wednesday,clear,14.11,1.94,7.0,38.24,,6.51,6.300000000000001,4591.614464000001,24.0,24.3,5.0,31.500000000000004,26.76,10.0,No,3.2,32.0,1077.74
train_06178,Wednesday,cloudy,14.72,95.44,6.0,42.78,1.434,5.04,12.6,5746.6031760000005,20.0,26.2,16.0,201.6,21.75,11.0,Yes,3.6300000000000003,33.0,609.282
train_06179,Saturday,overcast,10.66,39.89,12.0,41.42,1.44,5.95,15.8,5387.035496000001,19.0,29.6,31.0,489.8,20.85,11.0,Yes,3.96,36.0,1034.867
train_06180,,clear,10.2,3.45,6.0,49.66,1.221,21.33,6.899999999999999,7743.602983999999,23.0,26.5,1.0,6.899999999999999,21.55,,Yes,1.56,,1680.424
train_06181,Tuesday,clear,3.66,9.65,8.0,35.61,,15.79,5.5,3981.746394,22.0,25.1,,5.5,20.14,4.0,No,1.52,38.0,661.221
train_06182,Tuesday,clear,12.32,5.32,7.0,46.84,1.343,31.61,13.600000000000001,6889.114784000001,20.0,30.0,9.0,122.4,12.99,2.0,,0.68,34.0,4058.095
train_06183,Thrusday,clear,11.25,5.42,8.0,37.76,1.201,7.06,3.8999999999999986,4477.067264,20.0,21.9,5.0,19.499999999999993,25.12,3.0,Yes,0.8999999999999999,30.0,948.127
train_06184,Tuesday,cloudy,8.97,72.24,,45.55,1.598,33.24,,6514.879849999999,24.0,26.7,22.0,341.0,,6.0,Yes,2.0999999999999996,35.0,2797.195
train_06185,Monday,haze,4.73,,5.0,48.55,2.175,28.48,14.700000000000001,7401.30185,,20.1,,1073.1000000000001,27.23,2.0,No,0.64,32.0,1268.53
train_06186,Friday,,16.27,31.33,5.0,36.01,1.786,9.25,1.3000000000000007,4071.7011139999995,23.0,17.3,10.0,13.000000000000007,31.66,9.0,Yes,3.06,34.0,1170.358
train_06187,,haze,11.54,13.58,15.0,46.68,2.028,30.38,17.299999999999997,,21.0,22.9,72.0,1245.6,24.15,10.0,No,3.8,,8834.293
train_06188,Saturday,rainy,,,6.0,47.99,1.837,,15.0,7231.545914,17.0,21.8,66.0,990.0,27.48,6.0,Yes,,34.0,2124.114
train_06189,Tuesday,clear,11.06,6.64,,47.63,1.415,35.09,9.3,7123.457066000002,23.0,28.1,3.0,27.900000000000002,,1.0,,0.3,30.0,3800.089
train_06190,Thrusday,rainy,8.59,,7.0,45.65,1.876,31.94,13.700000000000001,6543.5166500000005,18.0,,57.0,780.9000000000001,27.77,3.0,No,1.02,34.0,2381.488
train_06191,Tuesday,overcast,10.85,41.48,10.0,40.52,1.37,12.39,21.0,5155.473056000001,24.0,,21.0,441.0,,5.0,Yes,1.6500000000000001,33.0,1269.907
train_06192,Wednesday,cloudy,8.23,88.77,8.0,,1.432,16.53,3.1999999999999993,5064.272383999999,19.0,,12.0,38.39999999999999,34.42,2.0,Yes,0.7,35.0,831.851
train_06193,Sunday,haze,10.62,33.52,9.0,46.84,2.022,,18.799999999999997,,20.0,22.4,82.0,,26.14,8.0,No,2.64,33.0,3684.382
train_06194,,clear,16.84,5.61,8.0,48.25,1.396,33.43,4.5,,24.0,21.3,8.0,36.0,25.56,2.0,No,,36.0,5971.533
train_06195,Sunday,rainy,10.73,88.74,3.0,47.85,1.521,21.84,18.900000000000002,7189.4146500000015,18.0,23.1,79.0,,24.22,1.0,Yes,0.36,36.0,527.309
train_06196,Monday,rainy,14.52,80.7,8.0,,1.824,29.06,8.7,6833.33865,18.0,19.5,46.0,400.2,33.57,8.0,No,2.4,30.0,2987.787
train_06197,Wednesday,haze,5.84,18.64,10.0,35.89,1.926,7.81,16.0,4044.6091940000006,21.0,20.2,79.0,1264.0,24.82,6.0,No,1.92,32.0,1182.277
train_06198,Saturday,clear,2.97,6.68,,38.15,1.204,,10.2,4570.02665,20.0,27.4,7.0,71.39999999999999,28.86,1.0,Yes,0.39,39.0,346.834
train_06199,,overcast,9.89,62.9,9.0,49.68,1.537,,19.6,,23.0,30.8,22.0,431.20000000000005,12.64,,Yes,2.04,34.0,2054.291
train_06200,Wednesday,clear,9.98,1.75,4.0,37.78,1.266,7.95,3.3000000000000007,4481.811176,24.0,22.1,3.0,9.900000000000002,21.57,1.0,No,0.31,31.0,576.645
train_06201,Wednesday,cloudy,,95.77,4.0,39.94,1.506,,5.500000000000002,5008.9393039999995,20.0,19.1,,88.00000000000003,31.18,6.0,No,,38.0,287.783
train_06202,Friday,clear,8.73,8.9,,44.02,1.445,8.51,,6084.567656000001,22.0,20.9,7.0,25.899999999999995,23.87,9.0,No,,30.0,617.154
train_06203,Monday,haze,7.4,31.83,13.0,49.02,2.242,24.71,19.9,,23.0,21.5,92.0,,22.57,3.0,No,1.08,36.0,3620.777
train_06204,Tuesday,rainy,13.47,,7.0,39.26,1.58,8.77,13.999999999999998,4839.831464,18.0,19.4,73.0,1021.9999999999999,34.38,,Yes,2.79,31.0,816.951
train_06205,,overcast,,63.72,3.0,37.82,1.333,15.71,17.299999999999997,4491.306536,,,24.0,415.19999999999993,27.83,,Yes,3.4000000000000004,34.0,329.092
train_06206,Friday,windy,16.47,31.3,8.0,43.94,1.634,10.69,4.899999999999999,6062.4721039999995,24.0,21.7,8.0,39.19999999999999,,11.0,,3.41,31.0,1609.852
train_06207,Thrusday,cloudy,11.99,94.29,4.0,43.29,,8.52,8.399999999999999,5884.435673999999,24.0,21.2,18.0,151.2,20.86,11.0,Yes,3.74,34.0,424.159
train_06208,Friday,,8.93,87.64,7.0,46.87,1.343,31.12,9.3,6897.942265999999,17.0,21.3,,186.0,21.41,7.0,No,2.1,30.0,1128.98
train_06209,Saturday,windy,15.6,19.34,,36.42,1.586,11.9,5.600000000000001,4164.947496000001,24.0,21.6,10.0,,24.03,5.0,No,1.6,,685.309
train_06210,Sunday,windy,21.04,22.02,6.0,36.16,1.596,10.44,,4105.693184,24.0,20.4,,52.79999999999999,23.68,3.0,Yes,0.9299999999999999,31.0,1650.575
train_06211,Sunday,haze,8.3,17.29,10.0,42.09,2.209,5.58,17.9,5562.723834000001,22.0,23.3,73.0,1306.6999999999998,23.0,4.0,No,1.48,37.0,1955.037
train_06212,Thrusday,,5.25,9.36,5.0,41.93,1.433,15.61,11.3,5520.512186,24.0,29.3,5.0,56.5,29.24,,,2.3800000000000003,,672.633
train_06213,Tuesday,cloudy,14.15,93.88,5.0,46.26,1.48,35.27,9.3,6719.561064,22.0,24.5,12.0,,29.83,,,,31.0,2707.298
train_06214,Wednesday,cloudy,12.48,75.61,3.0,44.21,1.516,5.55,14.899999999999999,6137.205674,22.0,27.7,18.0,268.2,20.04,8.0,,2.64,33.0,307.075
train_06215,Wednesday,overcast,5.57,59.79,4.0,40.67,1.326,16.6,15.5,,20.0,27.5,40.0,620.0,20.77,8.0,Yes,2.8,,304.611
train_06216,Tuesday,cloudy,14.55,71.12,7.0,45.95,1.339,20.9,15.7,,18.0,29.7,15.0,235.5,22.9,1.0,Yes,0.35,35.0,1257.315
train_06217,Saturday,haze,5.16,17.08,9.0,49.47,,24.46,21.2,7684.462026,23.0,22.4,,,24.04,9.0,No,3.15,35.0,2464.191
train_06218,Monday,clear,14.55,8.06,7.0,45.25,1.198,18.79,9.7,6429.3462500000005,23.0,25.7,10.0,97.0,21.68,6.0,Yes,2.04,34.0,2311.249
train_06219,Sunday,windy,29.51,26.13,5.0,42.57,1.545,,13.0,5690.323386,24.0,21.8,28.0,364.0,24.35,5.0,Yes,2.45,49.0,2161.128
train_06220,Thrusday,cloudy,13.47,91.46,7.0,,1.436,14.06,7.899999999999999,,21.0,20.7,18.0,142.2,20.47,9.0,No,2.79,31.0,1083.855
train_06221,Friday,,6.31,39.32,12.0,44.86,1.323,13.61,23.200000000000003,6318.997544,23.0,31.6,29.0,672.8000000000001,17.61,,No,1.48,37.0,1009.743
train_06222,Monday,clear,2.49,7.67,8.0,43.85,,8.72,10.2,6037.662650000001,,26.2,10.0,102.0,29.4,2.0,No,0.6,30.0,234.352
train_06223,Saturday,cloudy,13.91,86.08,6.0,48.13,1.558,22.64,,7273.800266000001,,20.0,17.0,115.60000000000001,,6.0,Yes,1.8599999999999999,31.0,1288.462
train_06224,Monday,clear,2.57,,5.0,45.89,,,8.5,6612.501194,23.0,28.1,1.0,8.5,23.42,6.0,No,2.16,36.0,294.784
train_06225,Tuesday,cloudy,13.69,90.33,4.0,48.75,1.505,24.49,4.999999999999998,7462.406250000001,,19.4,14.0,69.99999999999997,33.44,2.0,Yes,0.78,39.0,871.591
train_06226,Friday,rainy,10.2,91.85,3.0,37.88,1.506,,,4505.568416000001,19.0,19.4,62.0,731.5999999999999,30.74,11.0,Yes,3.8499999999999996,35.0,445.885
train_06227,Friday,haze,8.1,18.01,13.0,35.38,2.005,8.33,21.6,3930.4774160000006,20.0,23.8,89.0,1922.4,23.45,6.0,Yes,1.7999999999999998,30.0,2053.975
train_06228,Saturday,,,95.36,7.0,40.65,1.664,10.89,14.7,5188.60665,20.0,22.5,61.0,896.6999999999999,29.11,7.0,Yes,2.1,30.0,754.77
train_06229,Saturday,overcast,8.36,67.61,9.0,35.56,,3.21,19.2,3970.5727040000006,22.0,28.4,27.0,518.4,27.68,5.0,,1.55,31.0,557.37
train_06230,Saturday,windy,15.81,41.21,5.0,36.29,1.551,14.1,8.499999999999998,4135.267274,,22.9,14.0,118.99999999999997,28.33,1.0,No,0.38,38.0,1549.185
train_06231,Monday,windy,23.81,30.11,7.0,41.64,1.574,3.74,9.799999999999999,5444.4133440000005,24.0,19.4,26.0,254.79999999999998,29.91,,Yes,1.7999999999999998,30.0,1380.505
train_06232,Wednesday,rainy,9.54,91.9,3.0,44.0,1.911,11.53,13.399999999999999,6079.04,17.0,19.2,71.0,951.3999999999999,29.63,,Yes,1.32,33.0,328.893
train_06233,,haze,11.77,,15.0,47.27,2.42,,16.5,7016.182106000001,21.0,20.9,78.0,1287.0,20.2,3.0,Yes,0.96,32.0,5611.686
train_06234,Tuesday,cloudy,8.59,85.12,,49.59,1.537,,17.900000000000002,7721.787834000001,20.0,29.1,,393.80000000000007,24.34,4.0,No,1.32,33.0,626.419
train_06235,Saturday,overcast,10.4,68.35,3.0,44.45,1.463,17.77,20.7,6204.019850000001,22.0,31.9,22.0,455.4,14.33,11.0,Yes,4.18,38.0,500.287
train_06236,Wednesday,rainy,9.35,95.91,7.0,48.11,1.88,35.49,8.7,7267.756394,18.0,19.5,46.0,400.2,43.92,6.0,Yes,2.34,39.0,3472.938
train_06237,Monday,clear,12.75,3.41,3.0,47.16,1.043,30.36,7.199999999999999,6983.565984,,,6.0,43.199999999999996,20.18,9.0,Yes,2.79,,1312.849
train_06238,Monday,cloudy,13.3,71.84,5.0,46.79,1.328,22.43,5.999999999999998,6874.414874,,18.4,19.0,113.99999999999997,32.47,,No,1.8599999999999999,31.0,744.023
